header,,,,
dh706,salledebain,2000,1,1
dh706,breakfastroom,8000,1.5,1
dh706,sibenik,4000,1.5,1
dh706,sibenik,1000,1,1
dh706,breakfastroom,1000,2,1
dh706,sibenik,2000,2,1
dh706,breakfastroom,8000,2,1
dh706,salledebain,1000,2,1
dh706,breakfastroom,4000,2,1
dh706,breakfastroom,4000,1,1
dh706,salledebain,8000,1.5,1
dh706,salledebain,4000,1.5,1
dh706,salledebain,8000,1.5,1
dh706,breakfastroom,4000,1,1
dh706,sibenik,8000,2,1
dh706,salledebain,4000,2,1
dh706,sibenik,1000,1.5,1
dh706,sibenik,1000,2,1
dh706,salledebain,2000,1.5,1
dh706,sibenik,8000,1,1
dh706,salledebain,1000,2,1
dh706,salledebain,8000,1.5,1
dh706,salledebain,8000,1,1
dh706,salledebain,2000,1.5,0
dh706,breakfastroom,1000,1.5,0
dh706,sibenik,8000,1,0
dh706,breakfastroom,8000,1,0
dh706,sibenik,1000,2,0
dh706,breakfastroom,1000,1,0
dh706,salledebain,1000,2,0
dh706,salledebain,4000,1,0
dh706,breakfastroom,1000,2,0
dh706,sibenik,2000,1,0
dh706,breakfastroom,4000,1.5,0
dh706,salledebain,4000,2,0
dh706,salledebain,1000,1,0
dh706,sibenik,1000,2,0
dh706,breakfastroom,2000,1,0
dh706,salledebain,1000,1.5,0
dh706,breakfastroom,2000,2,0
dh706,salledebain,1000,1,0
dh706,sibenik,1000,1.5,0
dh706,salledebain,4000,1,0
dh706,salledebain,8000,2,0
dh706,sibenik,4000,1,0
dh706,breakfastroom,8000,2,0
dh706,breakfastroom,1000,1.5,0
dh706,breakfastroom,8000,1.5,0
dh706,sibenik,4000,2,0
dh706,sibenik,4000,1.5,0
dh706,sibenik,2000,1.5,0
dh706,sibenik,2000,1.5,0
dh706,salledebain,2000,1,0
dh706,breakfastroom,4000,2,0
dh706,sibenik,8000,1.5,0
dh706,sibenik,2000,1,0
dh706,breakfastroom,4000,2,0
dh706,sibenik,8000,1,0
dh706,salledebain,2000,2,0
dh706,breakfastroom,1000,1.5,0
dh706,salledebain,8000,1,0
dh706,sibenik,1000,1.5,0
dh706,breakfastroom,2000,1,0
dh706,salledebain,1000,1,0
dh706,breakfastroom,2000,2,0
dh706,sibenik,8000,2,0
dh706,breakfastroom,1000,1,0
dh706,sibenik,1000,1,0
dh706,salledebain,2000,2,0
dh706,breakfastroom,2000,1.5,0
dh706,sibenik,8000,2,0
dh706,salledebain,1000,1.5,0
dh706,breakfastroom,8000,1.5,0
dh706,sibenik,8000,1.5,0
dh706,breakfastroom,4000,1.5,0
dh706,breakfastroom,1000,1,0
dh706,breakfastroom,8000,1,0
dh706,breakfastroom,1000,2,0
dh706,breakfastroom,2000,1,0
dh706,breakfastroom,2000,1.5,0
dh706,sibenik,2000,2,0
dh706,breakfastroom,2000,2,0
dh706,sibenik,4000,2,0
dh706,salledebain,8000,2,0
dh706,salledebain,4000,1.5,0
dh706,sibenik,4000,1,0
dh706,breakfastroom,8000,2,0
dh706,sibenik,4000,2,0
dh706,sibenik,2000,1,0
dh706,salledebain,4000,2,0
dh706,breakfastroom,2000,1.5,0
dh706,sibenik,2000,1.5,0
dh706,salledebain,8000,2,0
dh706,salledebain,2000,2,0
dh706,sibenik,2000,2,0
dh706,salledebain,4000,1.5,0
dh706,breakfastroom,8000,1,0
dh706,breakfastroom,4000,1,0
dh706,sibenik,8000,1.5,0
dh706,salledebain,1000,1.5,0
dh706,sibenik,4000,1.5,0
dh706,breakfastroom,4000,1.5,0
dh706,breakfastroom,1000,1.5,0
dh706,sibenik,1000,2,0
dh706,breakfastroom,4000,1,0
dh706,sibenik,1000,2,0
dh706,breakfastroom,8000,1,0
dh706,sibenik,8000,1.5,0
