header,,,,
jn517,breakfastroom,8000,2,1
jn517,breakfastroom,8000,1,1
jn517,breakfastroom,1000,1,1
jn517,breakfastroom,8000,1.5,1
jn517,sibenik,2000,1,1
jn517,breakfastroom,1000,1,1
jn517,sibenik,1000,2,1
jn517,sibenik,8000,1.5,1
jn517,sibenik,8000,2,1
jn517,breakfastroom,4000,1,1
jn517,breakfastroom,2000,2,1
jn517,breakfastroom,1000,1,1
jn517,breakfastroom,2000,1,1
jn517,sibenik,2000,2,1
jn517,sibenik,4000,1,1
jn517,breakfastroom,4000,2,1
jn517,sibenik,8000,1.5,1
jn517,breakfastroom,2000,1.5,1
jn517,breakfastroom,8000,2,1
jn517,breakfastroom,2000,1.5,1
jn517,sibenik,1000,1.5,1
jn517,sibenik,8000,2,1
jn517,sibenik,4000,1,1
jn517,sibenik,8000,1,1
jn517,sibenik,1000,2,1
jn517,sibenik,4000,1.5,1
jn517,breakfastroom,4000,1.5,1
jn517,breakfastroom,8000,1.5,1
jn517,breakfastroom,1000,2,1
jn517,sibenik,8000,1,1
jn517,breakfastroom,4000,2,1
jn517,sibenik,4000,2,1
jn517,breakfastroom,1000,2,1
jn517,sibenik,4000,1.5,1
jn517,sibenik,2000,2,1
jn517,breakfastroom,2000,1,1
jn517,sibenik,8000,2,1
jn517,breakfastroom,1000,1.5,1
jn517,sibenik,4000,2,1
jn517,breakfastroom,8000,2,1
jn517,breakfastroom,4000,2,1
jn517,sibenik,4000,1,1
jn517,breakfastroom,4000,1.5,1
jn517,breakfastroom,2000,1.5,1
jn517,breakfastroom,2000,2,1
jn517,sibenik,4000,2,1
jn517,breakfastroom,1000,1.5,1
jn517,breakfastroom,8000,1,1
jn517,sibenik,4000,1.5,1
jn517,breakfastroom,4000,1,1
jn517,salledebain,1000,1.5,1
jn517,salledebain,8000,2,1
jn517,salledebain,4000,1,1
jn517,salledebain,4000,1,1
jn517,salledebain,8000,2,1
jn517,salledebain,2000,2,1
jn517,salledebain,4000,1.5,1
jn517,salledebain,4000,1.5,1
jn517,salledebain,8000,1,1
jn517,salledebain,1000,2,1
jn517,salledebain,8000,1.5,1
jn517,salledebain,8000,1,1
jn517,salledebain,2000,1.5,1
jn517,salledebain,8000,1,1
jn517,salledebain,2000,1.5,1
jn517,salledebain,2000,1,1
jn517,salledebain,4000,2,1
jn517,salledebain,2000,2,1
jn517,salledebain,2000,1.5,1
jn517,salledebain,1000,1,1
jn517,salledebain,8000,2,1
jn517,salledebain,4000,2,1
jn517,salledebain,1000,2,1
jn517,salledebain,1000,1.5,1
jn517,salledebain,2000,1,1
jn517,salledebain,4000,1.5,1
jn517,salledebain,8000,1.5,1
jn517,sibenik,2000,1.5,0
jn517,sibenik,2000,2,0
jn517,sibenik,1000,2,0
jn517,breakfastroom,2000,2,0
jn517,sibenik,8000,1,0
jn517,sibenik,2000,1,0
jn517,breakfastroom,4000,1,0
jn517,sibenik,1000,1.5,0
jn517,sibenik,2000,1.5,0
jn517,sibenik,2000,1,0
jn517,breakfastroom,1000,1.5,0
jn517,sibenik,1000,1,0
jn517,sibenik,1000,1.5,0
jn517,breakfastroom,8000,1.5,0
jn517,breakfastroom,8000,1,0
jn517,breakfastroom,1000,2,0
jn517,breakfastroom,2000,1,0
jn517,sibenik,1000,1,0
jn517,breakfastroom,4000,1.5,0
jn517,sibenik,1000,1,0
jn517,sibenik,2000,1.5,0
jn517,sibenik,8000,1.5,0
jn517,salledebain,2000,2,0
jn517,salledebain,1000,2,0
jn517,salledebain,1000,1,0
jn517,salledebain,1000,1,0
jn517,salledebain,1000,1.5,0
jn517,salledebain,4000,2,0
jn517,salledebain,2000,1,0
jn517,salledebain,4000,1,0
jn517,salledebain,8000,1.5,0
