header,,,,
dk721,sibenik,1000,1.5,1
dk721,salledebain,2000,2,1
dk721,breakfastroom,4000,1,1
dk721,breakfastroom,8000,1.5,1
dk721,sibenik,1000,2,1
dk721,sibenik,1000,1,1
dk721,breakfastroom,8000,1.5,1
dk721,salledebain,4000,2,1
dk721,salledebain,8000,1.5,1
dk721,sibenik,8000,2,1
dk721,sibenik,1000,1.5,1
dk721,sibenik,1000,2,1
dk721,salledebain,8000,1,1
dk721,breakfastroom,1000,2,1
dk721,salledebain,2000,2,1
dk721,sibenik,8000,1.5,1
dk721,salledebain,2000,1.5,1
dk721,sibenik,4000,1,1
dk721,breakfastroom,8000,2,1
dk721,salledebain,1000,2,1
dk721,sibenik,8000,2,1
dk721,sibenik,1000,1,1
dk721,salledebain,8000,1,1
dk721,sibenik,4000,1.5,1
dk721,breakfastroom,8000,2,1
dk721,sibenik,8000,1.5,1
dk721,salledebain,4000,1,0
dk721,breakfastroom,1000,1,0
dk721,breakfastroom,8000,1,0
dk721,sibenik,2000,1,0
dk721,sibenik,4000,2,0
dk721,sibenik,1000,1.5,0
dk721,sibenik,2000,1.5,0
dk721,breakfastroom,8000,1,0
dk721,sibenik,2000,2,0
dk721,breakfastroom,2000,2,0
dk721,breakfastroom,2000,1.5,0
dk721,breakfastroom,1000,1.5,0
dk721,breakfastroom,8000,1.5,0
dk721,salledebain,4000,1,0
dk721,sibenik,1000,2,0
dk721,sibenik,4000,1.5,0
dk721,breakfastroom,1000,1,0
dk721,salledebain,2000,1.5,0
dk721,salledebain,2000,2,0
dk721,breakfastroom,1000,2,0
dk721,salledebain,2000,1,0
dk721,breakfastroom,2000,2,0
dk721,sibenik,8000,1,0
dk721,breakfastroom,1000,2,0
dk721,breakfastroom,1000,1,0
dk721,breakfastroom,4000,1.5,0
dk721,sibenik,2000,1.5,0
dk721,salledebain,1000,1,0
dk721,sibenik,2000,1.5,0
dk721,breakfastroom,4000,2,0
dk721,breakfastroom,2000,1,0
dk721,salledebain,2000,1.5,0
dk721,sibenik,4000,1.5,0
dk721,sibenik,8000,1,0
dk721,breakfastroom,8000,2,0
dk721,salledebain,4000,1.5,0
dk721,sibenik,8000,1.5,0
dk721,salledebain,1000,1,0
dk721,salledebain,1000,2,0
dk721,sibenik,4000,2,0
dk721,salledebain,4000,2,0
dk721,breakfastroom,2000,1.5,0
dk721,breakfastroom,2000,1,0
dk721,breakfastroom,4000,2,0
dk721,breakfastroom,8000,2,0
dk721,salledebain,2000,1,0
dk721,salledebain,8000,2,0
dk721,sibenik,4000,2,0
dk721,breakfastroom,8000,1,0
dk721,breakfastroom,4000,1,0
dk721,sibenik,8000,1,0
dk721,breakfastroom,1000,1.5,0
dk721,salledebain,4000,1,0
dk721,breakfastroom,4000,1.5,0
dk721,sibenik,2000,2,0
dk721,sibenik,8000,1.5,0
dk721,sibenik,2000,2,0
dk721,breakfastroom,2000,1.5,0
dk721,salledebain,4000,1,0
dk721,sibenik,4000,1,0
dk721,breakfastroom,2000,2,0
dk721,breakfastroom,1000,1.5,0
dk721,breakfastroom,1000,1,0
dk721,breakfastroom,8000,1,0
dk721,salledebain,2000,1,0
dk721,breakfastroom,4000,1.5,0
dk721,salledebain,1000,2,0
dk721,sibenik,2000,2,0
dk721,sibenik,1000,2,0
dk721,sibenik,8000,2,0
dk721,sibenik,1000,1,0
dk721,salledebain,2000,2,0
dk721,sibenik,1000,2,0
dk721,sibenik,1000,1,0
dk721,sibenik,2000,1,0
dk721,sibenik,2000,1.5,0
dk721,salledebain,2000,1,0
dk721,breakfastroom,2000,2,0
dk721,breakfastroom,1000,1,0
dk721,sibenik,8000,1,0
dk721,breakfastroom,4000,1.5,0
